Job_ID,Task_Start_Time,Task_End_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Task_Waiting_Time (ms),Data_Source,Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type,Error_Rate (%),Task_Type,Projection_Score,Predicted_Execution_Duration (ms),Predicted_Context_Switch_Penalty (ms),Host_Cluster_Suitability_Score,Predicted_Load_Condition,Scheduling_Priority_Score,Resource_Cluster_ID,Load_Rebalancing_Flag,Envy_Freeness_Score,VM_Placement_Diversity_Score,PM_Utilization_Efficiency (%),Affinity_Breaker_Flag,Observed_Delay_Deviation (ms),Adaptive_Model_Update_Flag,Context_Switch_Overhead (%),Thermal_Impact_Score,Energy_Efficiency_Index,Predicted_Host_ID,Actual_Host_ID,CPU_Share (%),Memory_Share (%),Bandwidth_Share (%),VM_Total_Memory_Capacity (MB),Host_Selection_Correct,Envy_Rate (%),Dominant_Resource_Share (%),Memory_Utilization (%)
JOB_753,01-01-2024 12:32,01-01-2024 12:32,60.22,3983,4543,7.9,467,Cloud,944,235.34,Low,ASB-Dynamic-CapsNet,Static,3.48,Memory-Intensive,0.754,4566,88,0.666,Low,0.342,Cluster_753,Yes,0.717,0.536,81.01,Yes,-23,No,1.54,0.52,1.274,Host_4,Host_2,13.04,71.16,67.63,8192,0,28.3,71.16,48.62
JOB_754,01-01-2024 12:33,01-01-2024 12:33,36.79,7871,2996,1.04,382,Social Media,1315,749.85,Low,ASB-Dynamic-CapsNet,Static,1.96,Memory-Intensive,0.951,2724,106,0.837,Low,0.761,Cluster_754,Yes,0.75,0.529,82.31,Yes,272,No,2.46,0.724,0.917,Host_4,Host_2,32.15,28.68,19.05,32768,0,25,32.15,24.02
JOB_755,01-01-2024 12:34,01-01-2024 12:34,21.14,2741,4593,5.49,490,Enterprise DB,412,178.26,High,ASB-Dynamic-CapsNet,Static,0.68,IO-Bound,1.016,4808,25,0.773,Medium,0.396,Cluster_755,No,0.818,0.583,98.41,Yes,-215,No,4.75,0.646,1.151,Host_4,Host_3,53.06,50.67,12.26,8192,0,18.2,53.06,33.46
JOB_756,01-01-2024 12:35,01-01-2024 12:35,73.52,6878,682,1.29,231,Cloud,1823,254.03,Low,Priority-Based,Dynamic,1.36,Memory-Intensive,1.334,753,81,0.751,Medium,0.949,Cluster_756,No,0.7,0.945,72.78,Yes,-71,No,4.04,0.406,1.435,Host_1,Host_1,10.02,34.24,46.8,32768,1,30,46.8,20.99
JOB_757,01-01-2024 12:36,01-01-2024 12:36,59.61,3265,3606,8.45,926,Social Media,363,436.62,Medium,FCFS,Static,0.22,IO-Bound,0.836,3581,40,0.654,High,0.03,Cluster_757,No,0.747,0.572,94.7,Yes,25,Yes,4.86,0.807,1.419,Host_4,Host_3,15.25,31.4,41.02,8192,0,25.3,41.02,39.86
JOB_758,01-01-2024 12:37,01-01-2024 12:37,52.68,1673,4503,6.32,819,Social Media,1756,338.12,Low,Priority-Based,Dynamic,0.44,Delay-Sensitive,1.468,4791,39,0.765,Medium,0.571,Cluster_758,No,0.79,0.812,90.4,Yes,-288,Yes,2.05,0.34,0.871,Host_3,Host_2,99.64,59.56,69.35,8192,0,21,99.64,20.42
JOB_759,01-01-2024 12:38,01-01-2024 12:38,81.51,3730,3138,2.14,90,Enterprise DB,3515,589.54,Medium,Priority-Based,Static,1.02,Memory-Intensive,1.466,3026,55,0.958,High,0.62,Cluster_759,Yes,0.952,0.775,79.96,No,112,Yes,1.98,0.81,0.83,Host_4,Host_3,37.26,84.55,67.06,16384,0,4.8,84.55,22.77
JOB_760,01-01-2024 12:39,01-01-2024 12:39,73.09,3850,2945,0.7,932,Enterprise DB,4417,344.46,Medium,Priority-Based,Dynamic,2.81,Memory-Intensive,1.276,2742,20,0.633,High,0.888,Cluster_760,Yes,0.722,0.959,87.76,Yes,203,No,3.23,0.617,1.319,Host_1,Host_4,96.31,75.06,35.54,16384,0,27.8,96.31,23.5
JOB_761,01-01-2024 12:40,01-01-2024 12:40,22.13,5411,2866,0.8,524,Social Media,1839,399.02,Medium,Priority-Based,Dynamic,4.96,CPU-Bound,1.189,2930,110,0.751,Medium,0.736,Cluster_761,Yes,0.717,0.964,87.48,Yes,-64,Yes,1.96,0.437,1.425,Host_4,Host_1,68.93,89.16,39.73,32768,0,28.3,89.16,16.51
JOB_762,01-01-2024 12:41,01-01-2024 12:41,34.94,903,4294,5.32,69,Enterprise DB,2443,864.26,Medium,Priority-Based,Dynamic,4.22,IO-Bound,0.931,4209,40,0.742,High,0.763,Cluster_762,No,0.877,0.884,72.22,No,85,Yes,1.21,0.884,1.49,Host_2,Host_1,73.72,90.34,73.66,32768,0,12.3,90.34,2.76
JOB_763,01-01-2024 12:42,01-01-2024 12:42,29.88,5488,1365,7.48,230,Enterprise DB,3660,885.69,High,ASB-Dynamic-CapsNet,Dynamic,0.43,IO-Bound,0.856,1284,105,0.713,Medium,0.655,Cluster_763,Yes,0.997,0.558,95.1,Yes,81,No,3.97,0.792,0.906,Host_2,Host_1,59.68,84.17,57.7,8192,0,0.3,84.17,66.99
JOB_764,01-01-2024 12:43,01-01-2024 12:43,69.52,3225,4353,1.65,971,IoT,3744,829.43,Medium,Priority-Based,Dynamic,4.21,Memory-Intensive,1.084,4458,41,0.778,Low,0.662,Cluster_764,No,0.851,0.82,89.8,No,-105,No,3.36,0.808,1.206,Host_4,Host_3,87.95,84.2,71.96,8192,0,14.9,87.95,39.37
JOB_765,01-01-2024 12:44,01-01-2024 12:44,12.68,3882,4749,2.6,358,Enterprise DB,2330,866.18,High,Round Robin,Dynamic,2.68,IO-Bound,0.501,4887,113,0.808,High,0.552,Cluster_765,No,0.809,0.917,94.27,Yes,-138,No,3.47,0.972,1.443,Host_4,Host_3,98.17,78.04,40.15,8192,0,19.1,98.17,47.39
JOB_766,01-01-2024 12:45,01-01-2024 12:45,55.59,4663,4846,3.61,570,IoT,1039,574.03,Low,ASB-Dynamic-CapsNet,Dynamic,3.3,CPU-Bound,1.308,4548,59,0.728,Low,0.706,Cluster_766,No,0.852,0.958,70.18,Yes,298,No,0.67,0.5,1.195,Host_4,Host_3,27.23,69.73,13.18,16384,0,14.8,69.73,28.46
JOB_767,01-01-2024 12:46,01-01-2024 12:46,71,587,3067,2.57,237,Enterprise DB,3730,649.77,Medium,FCFS,Dynamic,0.65,Delay-Sensitive,1.489,3055,24,0.962,Low,0.243,Cluster_767,Yes,0.724,0.56,74.87,No,12,Yes,0.63,0.854,1.471,Host_3,Host_2,96.02,82.69,37.15,8192,0,27.6,96.02,7.17
JOB_768,01-01-2024 12:47,01-01-2024 12:47,80.14,6860,2374,4.22,299,Enterprise DB,2513,561.6,Low,FCFS,Static,1.98,Memory-Intensive,0.957,2392,69,0.921,Low,0.07,Cluster_768,Yes,0.863,0.898,98.72,Yes,-18,No,3.46,0.247,1.329,Host_1,Host_3,23.37,38.47,11.94,16384,0,13.7,38.47,41.87
JOB_769,01-01-2024 12:48,01-01-2024 12:48,37.37,6644,2570,5.82,302,Social Media,954,787.73,High,ASB-Dynamic-CapsNet,Dynamic,4.42,Memory-Intensive,1.041,2739,53,0.907,Low,0.804,Cluster_769,No,0.744,0.957,71.47,No,-169,No,4.53,0.855,1.484,Host_1,Host_3,96.58,65.12,56.32,32768,0,25.6,96.58,20.28
JOB_770,01-01-2024 12:49,01-01-2024 12:49,75.7,1658,2390,7.01,819,IoT,3094,555.49,Medium,Priority-Based,Static,2.13,IO-Bound,1.417,2479,21,0.726,Low,0.982,Cluster_770,No,0.891,0.58,71.65,No,-89,Yes,0.74,0.988,1.376,Host_2,Host_1,27.37,75.99,99.95,32768,0,10.9,99.95,5.06
JOB_771,01-01-2024 12:50,01-01-2024 12:50,18.85,6316,2677,9.66,202,Enterprise DB,3447,119.97,Medium,ASB-Dynamic-CapsNet,Dynamic,0.64,IO-Bound,1.078,2556,22,0.782,High,0.374,Cluster_771,Yes,0.713,0.582,94.68,No,121,Yes,3.35,0.363,0.809,Host_1,Host_1,47.97,50.76,12.17,32768,1,28.7,50.76,19.27
JOB_772,01-01-2024 12:51,01-01-2024 12:51,77.72,5970,3760,9.34,965,Cloud,4047,811.48,High,FCFS,Static,1.56,IO-Bound,1.025,3613,31,0.838,Low,0.935,Cluster_772,Yes,0.93,0.746,83.88,No,147,Yes,2.73,0.656,1.418,Host_4,Host_1,91.7,84.16,62.54,16384,0,7,91.7,36.44
JOB_773,01-01-2024 12:52,01-01-2024 12:52,20.2,6783,1168,5.92,483,Enterprise DB,4889,762.98,Low,FCFS,Static,1.11,CPU-Bound,1.155,1101,93,0.93,Low,0.554,Cluster_773,No,0.858,0.994,95.02,No,67,No,0.7,0.7,1.213,Host_3,Host_3,88.81,50.79,73.73,16384,1,14.2,88.81,41.4
JOB_774,01-01-2024 12:53,01-01-2024 12:53,41.78,7261,2836,7.47,266,Social Media,960,822.1,High,ASB-Dynamic-CapsNet,Dynamic,3.43,Memory-Intensive,0.961,2625,39,0.932,Medium,0.305,Cluster_774,Yes,0.952,0.621,91.89,Yes,211,No,4.26,0.801,1.033,Host_3,Host_1,20.96,58.58,41.03,16384,0,4.8,58.58,44.32
JOB_775,01-01-2024 12:54,01-01-2024 12:54,73.78,6776,4929,9.53,964,Social Media,2657,198.53,Low,Round Robin,Static,4.56,Delay-Sensitive,1.488,4810,78,0.646,High,0.706,Cluster_775,Yes,0.99,0.685,94.32,No,119,No,3.32,0.827,0.81,Host_1,Host_4,74.49,97.26,64.12,8192,0,1,97.26,82.71
JOB_776,01-01-2024 12:55,01-01-2024 12:55,21.99,6239,2050,1.29,515,Social Media,1795,278.9,Low,Round Robin,Static,3.67,CPU-Bound,0.529,2274,110,0.817,Low,0.347,Cluster_776,No,0.8,0.759,91.23,No,-224,No,1.02,0.106,1.312,Host_1,Host_1,77.01,56.8,76.97,16384,1,20,77.01,38.08
JOB_777,01-01-2024 12:56,01-01-2024 12:56,28.34,4773,191,0.55,397,IoT,2173,302.79,Low,Round Robin,Static,4.22,CPU-Bound,0.799,152,112,1,Medium,0.005,Cluster_777,Yes,0.727,0.958,91.57,Yes,39,Yes,3.06,0.395,1.39,Host_3,Host_4,92.23,22.02,45.24,16384,0,27.3,92.23,29.13
JOB_778,01-01-2024 12:57,01-01-2024 12:57,67.78,3357,3193,0.78,624,IoT,4392,513,Medium,FCFS,Dynamic,4.03,CPU-Bound,1.455,2914,22,0.699,Low,0.065,Cluster_778,Yes,0.966,0.932,81.95,No,279,No,4.39,0.603,1.149,Host_4,Host_1,44.65,54.5,44.33,16384,0,3.4,54.5,20.49
JOB_779,01-01-2024 12:58,01-01-2024 12:58,67.6,1881,2319,5.85,407,IoT,1901,142.54,High,Round Robin,Dynamic,0.07,CPU-Bound,0.565,2354,66,0.924,Low,0.386,Cluster_779,Yes,0.758,0.847,85.77,No,-35,Yes,3.09,0.946,0.82,Host_3,Host_2,78.51,54.84,75.72,32768,0,24.2,78.51,5.74
JOB_780,01-01-2024 12:59,01-01-2024 12:59,61.29,7023,1487,7.75,375,Cloud,4721,391.53,Medium,Round Robin,Dynamic,0.62,CPU-Bound,1.472,1535,83,0.859,Medium,0.135,Cluster_780,Yes,0.813,0.859,82.36,Yes,-48,Yes,2.1,0.304,1.37,Host_2,Host_4,53.73,56.25,50.81,16384,0,18.7,56.25,42.86
JOB_781,01-01-2024 13:00,01-01-2024 13:00,65.52,5503,4374,3.99,667,IoT,3815,190.34,High,ASB-Dynamic-CapsNet,Dynamic,2.12,Delay-Sensitive,0.825,4599,97,0.869,Medium,0.601,Cluster_781,No,0.892,0.873,91.55,Yes,-225,Yes,2.36,0.567,1.318,Host_3,Host_3,69.27,26.87,83.3,16384,1,10.8,83.3,33.59
JOB_782,01-01-2024 13:01,01-01-2024 13:01,53.42,7301,2385,5.68,299,Social Media,1665,272.12,Low,Priority-Based,Static,0.56,Delay-Sensitive,1.37,2160,87,0.779,Medium,0.729,Cluster_782,No,0.792,0.96,96.61,No,225,No,1.23,0.899,1.139,Host_4,Host_2,20.61,79.83,85.74,16384,0,20.8,85.74,44.56
JOB_783,01-01-2024 13:02,01-01-2024 13:02,30.14,7093,3306,5.41,778,IoT,2440,709.32,Medium,Priority-Based,Static,3.67,Memory-Intensive,1.06,3423,34,0.875,Medium,0.201,Cluster_783,No,0.911,0.796,71.41,Yes,-117,No,5,0.391,1.293,Host_1,Host_3,93.42,84.88,43.04,32768,0,8.9,93.42,21.65
JOB_784,01-01-2024 13:03,01-01-2024 13:03,37.66,5181,3024,1.4,318,IoT,2812,856.26,Medium,ASB-Dynamic-CapsNet,Static,0.35,Memory-Intensive,1.412,3140,52,0.725,Medium,0.624,Cluster_784,Yes,0.981,0.505,75.44,Yes,-116,Yes,4.48,0.797,1.478,Host_4,Host_2,62.41,34.02,25.93,32768,0,1.9,62.41,15.81
JOB_785,01-01-2024 13:04,01-01-2024 13:04,24.53,7106,379,3.56,287,Enterprise DB,1255,32.68,Medium,Priority-Based,Static,2.08,CPU-Bound,0.623,201,67,0.766,Medium,0.192,Cluster_785,Yes,0.817,0.934,73.85,Yes,178,No,3.3,0.11,1.041,Host_1,Host_2,79.12,87.18,71.6,32768,0,18.3,87.18,21.69
JOB_786,01-01-2024 13:05,01-01-2024 13:05,82.68,5585,1718,0.68,473,IoT,4076,570.24,Low,Round Robin,Dynamic,1.96,Memory-Intensive,0.887,1673,54,0.604,High,0.96,Cluster_786,Yes,0.861,0.68,97.01,Yes,45,Yes,3.2,0.409,1.413,Host_4,Host_3,85.16,79.11,33.9,16384,0,13.9,85.16,34.09
JOB_787,01-01-2024 13:06,01-01-2024 13:06,56.67,5727,2887,1.55,198,Enterprise DB,2729,45.7,High,FCFS,Dynamic,2.72,Delay-Sensitive,1.16,2955,82,0.625,Medium,0.604,Cluster_787,Yes,0.71,0.79,96.2,Yes,-68,No,1.25,0.269,1.323,Host_2,Host_4,21.5,25.97,63.96,32768,0,29,63.96,17.48
JOB_788,01-01-2024 13:07,01-01-2024 13:07,42.07,6765,470,8.21,927,IoT,2496,94.4,Low,Round Robin,Dynamic,3.15,Memory-Intensive,1.22,616,84,0.878,Low,0.775,Cluster_788,No,0.775,0.813,84.95,No,-146,No,1.11,0.911,1.281,Host_3,Host_2,76.44,74,76.74,8192,0,22.5,76.74,82.58
JOB_789,01-01-2024 13:08,01-01-2024 13:08,46.96,2564,3283,8.38,187,Enterprise DB,3362,708.03,Medium,ASB-Dynamic-CapsNet,Dynamic,4.73,Memory-Intensive,0.858,3489,114,0.616,Low,0.733,Cluster_789,Yes,0.773,0.776,94.25,No,-206,Yes,1.23,0.966,0.892,Host_1,Host_4,81.81,42.65,11.62,32768,0,22.7,81.81,7.82
JOB_790,01-01-2024 13:09,01-01-2024 13:09,85.78,5815,3934,8.12,537,Social Media,4437,738.25,Medium,Priority-Based,Static,1.36,IO-Bound,0.737,3878,96,0.752,Medium,0.303,Cluster_790,No,0.868,0.816,83.73,No,56,No,2.66,0.484,1.46,Host_3,Host_4,47.17,52.62,70.99,32768,0,13.2,70.99,17.75
JOB_791,01-01-2024 13:10,01-01-2024 13:10,22.27,2874,1803,7.4,933,IoT,2151,815.84,Low,ASB-Dynamic-CapsNet,Static,3.33,IO-Bound,0.742,1849,112,0.691,Low,0.143,Cluster_791,Yes,0.811,0.634,88.73,Yes,-46,No,2.94,0.252,1.471,Host_3,Host_2,22.76,12.9,92.41,16384,0,18.9,92.41,17.54
JOB_792,01-01-2024 13:11,01-01-2024 13:11,56.9,817,2368,8.04,997,Social Media,3266,479.5,Medium,ASB-Dynamic-CapsNet,Static,0.18,Memory-Intensive,0.507,2508,116,0.737,High,0.064,Cluster_792,No,0.971,0.877,88.93,No,-140,Yes,0.62,0.109,1.347,Host_1,Host_2,88.38,36.85,52.68,32768,0,2.9,88.38,2.49
JOB_793,01-01-2024 13:12,01-01-2024 13:12,50.47,7452,403,6.87,384,IoT,3719,861.21,Medium,Round Robin,Dynamic,0.01,Memory-Intensive,0.902,609,29,0.632,Medium,0.066,Cluster_793,No,0.811,0.627,80.45,Yes,-206,Yes,3.82,0.514,1.333,Host_2,Host_2,54.08,85.72,53.86,32768,1,18.9,85.72,22.74
JOB_794,01-01-2024 13:13,01-01-2024 13:13,58.92,2002,3874,6.86,607,Cloud,3080,175.17,High,Priority-Based,Static,0.13,CPU-Bound,0.858,4075,92,0.88,Medium,0.966,Cluster_794,Yes,0.922,0.62,86.4,No,-201,Yes,2.41,0.337,1.006,Host_3,Host_2,61.35,33.86,54.97,16384,0,7.8,61.35,12.22
JOB_795,01-01-2024 13:14,01-01-2024 13:14,11.45,6630,1448,6.84,769,Cloud,2574,257.22,High,FCFS,Static,2.24,CPU-Bound,1.121,1196,40,0.613,Low,0.745,Cluster_795,No,0.855,0.62,80.58,No,252,No,4.09,0.639,0.859,Host_2,Host_1,44.49,80.85,19.44,8192,0,14.5,80.85,80.93
JOB_796,01-01-2024 13:15,01-01-2024 13:15,79.77,7919,2522,5.38,463,Social Media,4167,143.16,High,Round Robin,Static,2.78,Delay-Sensitive,0.501,2329,115,0.966,High,0.346,Cluster_796,No,0.714,0.861,89.05,No,193,No,2.47,0.479,1.181,Host_1,Host_4,47.66,23.03,64.84,16384,0,28.6,64.84,48.33
JOB_797,01-01-2024 13:16,01-01-2024 13:16,84.57,2542,3728,3.95,226,Social Media,3357,799.56,High,ASB-Dynamic-CapsNet,Static,0.03,CPU-Bound,1.383,3630,86,0.65,Medium,0.019,Cluster_797,No,0.958,0.926,87.44,Yes,98,Yes,4.16,0.408,1.148,Host_2,Host_2,46.77,61.68,29.89,32768,1,4.2,61.68,7.76
JOB_798,01-01-2024 13:17,01-01-2024 13:17,55.21,5098,2528,7.44,51,Cloud,2792,236.39,High,ASB-Dynamic-CapsNet,Static,1.98,Memory-Intensive,1.2,2332,75,0.733,Low,0.238,Cluster_798,No,0.805,0.964,88.27,Yes,196,Yes,1.84,0.808,0.866,Host_2,Host_2,69.76,50.47,51.01,8192,1,19.5,69.76,62.23
JOB_799,01-01-2024 13:18,01-01-2024 13:18,65.73,2522,3133,3.34,203,Cloud,2011,163.96,High,Priority-Based,Static,0.2,Memory-Intensive,0.988,3078,47,0.755,High,0.19,Cluster_799,No,0.83,0.635,84.11,No,55,No,0.86,0.471,1.283,Host_4,Host_4,92.16,10.73,56.46,16384,1,17,92.16,15.39
JOB_800,01-01-2024 13:19,01-01-2024 13:19,83.8,618,768,5.66,336,Enterprise DB,4675,626.88,Medium,ASB-Dynamic-CapsNet,Dynamic,3.27,Memory-Intensive,0.594,1039,41,0.715,Low,0.142,Cluster_800,No,0.963,0.769,84.89,Yes,-271,No,2.49,0.895,0.95,Host_1,Host_4,90.41,82.75,85.44,32768,0,3.7,90.41,1.89
JOB_801,01-01-2024 13:20,01-01-2024 13:20,66.58,1209,599,4.62,382,IoT,3671,86.31,Medium,ASB-Dynamic-CapsNet,Static,3.16,IO-Bound,1.187,400,72,0.707,Medium,0.834,Cluster_801,Yes,0.842,0.636,82.65,No,199,No,2.49,0.101,1.354,Host_4,Host_3,68.6,92.62,23.2,8192,0,15.8,92.62,14.76
JOB_802,01-01-2024 13:21,01-01-2024 13:21,22.2,4057,1514,3.13,474,Cloud,150,54.45,High,Round Robin,Dynamic,3.92,Memory-Intensive,1.179,1805,31,0.922,Low,0.778,Cluster_802,Yes,0.873,0.639,97.69,Yes,-291,Yes,3.34,0.972,1.366,Host_4,Host_4,45.3,19.19,99.24,32768,1,12.7,99.24,12.38
JOB_803,01-01-2024 13:22,01-01-2024 13:22,56.1,4640,629,9.76,172,Social Media,1363,115.65,Low,Priority-Based,Dynamic,2.73,Memory-Intensive,1.3,609,88,0.604,Medium,0.554,Cluster_803,Yes,0.753,0.983,82.53,Yes,20,No,1.79,0.347,1.183,Host_2,Host_1,17.11,66.91,34.55,32768,0,24.7,66.91,14.16
JOB_804,01-01-2024 13:23,01-01-2024 13:23,58.54,4909,3721,2.96,285,Social Media,3498,10.24,High,Round Robin,Dynamic,3.11,IO-Bound,0.827,3580,73,0.971,Medium,0.99,Cluster_804,No,0.912,0.784,95.47,No,141,Yes,1.77,0.137,0.967,Host_3,Host_2,91.82,58.54,71.29,16384,0,8.8,91.82,29.96
JOB_805,01-01-2024 13:24,01-01-2024 13:24,43.93,3750,3556,3.44,373,Cloud,3294,700.02,Medium,FCFS,Static,1.4,IO-Bound,1.103,3567,66,0.784,High,0.674,Cluster_805,Yes,0.889,0.876,98.11,No,-11,No,2.89,0.314,1.106,Host_3,Host_2,80.79,77.01,35.71,8192,0,11.1,80.79,45.78
JOB_806,01-01-2024 13:25,01-01-2024 13:25,68.92,917,854,2.04,651,Social Media,1951,566.61,Low,ASB-Dynamic-CapsNet,Static,0.43,Memory-Intensive,0.954,951,66,0.813,Medium,0.53,Cluster_806,No,0.982,0.933,96.06,No,-97,Yes,2.83,0.534,0.876,Host_3,Host_1,31.82,94.02,71.27,16384,0,1.8,94.02,5.6
JOB_807,01-01-2024 13:26,01-01-2024 13:26,84.75,3103,2447,8.32,784,IoT,4724,217.78,Low,Round Robin,Dynamic,3.69,Memory-Intensive,1.207,2651,96,0.822,Medium,0.388,Cluster_807,Yes,0.729,0.791,87.9,Yes,-204,No,3.76,0.171,1.045,Host_3,Host_4,47.9,76.44,97.6,32768,0,27.1,97.6,9.47
JOB_808,01-01-2024 13:27,01-01-2024 13:27,84.05,4354,826,6.07,489,Enterprise DB,1264,240.67,Low,Round Robin,Static,3.06,Memory-Intensive,0.906,976,119,0.736,Low,0.648,Cluster_808,Yes,0.731,0.503,76.63,Yes,-150,No,3.54,0.161,1.285,Host_2,Host_1,43.84,34.8,44.71,32768,0,26.9,44.71,13.29
JOB_809,01-01-2024 13:28,01-01-2024 13:28,46.07,1601,4926,6.32,698,IoT,3676,812.86,Medium,Priority-Based,Static,4.69,CPU-Bound,1.18,4777,32,0.808,Low,0.717,Cluster_809,No,0.823,0.992,96.22,No,149,No,1.77,0.608,1.386,Host_3,Host_4,20.8,10.69,10.49,32768,0,17.7,20.8,4.89
JOB_810,01-01-2024 13:29,01-01-2024 13:29,19.06,4921,2749,8.3,988,Enterprise DB,839,506.8,Low,ASB-Dynamic-CapsNet,Static,4.95,CPU-Bound,0.969,3025,86,0.806,Medium,0.138,Cluster_810,Yes,0.977,0.736,97.84,Yes,-276,Yes,4.37,0.22,0.933,Host_3,Host_4,26.98,51.32,39.06,32768,0,2.3,51.32,15.02
JOB_811,01-01-2024 13:30,01-01-2024 13:30,88.79,3928,2146,3.76,469,Enterprise DB,1416,701.54,Medium,Round Robin,Dynamic,4.24,IO-Bound,1.022,2047,34,0.607,Low,0.988,Cluster_811,No,0.847,0.579,71.93,No,99,No,2.92,0.733,1.311,Host_4,Host_3,92.63,23.2,63.69,16384,0,15.3,92.63,23.97
JOB_812,01-01-2024 13:31,01-01-2024 13:31,77.11,6035,2915,2.34,274,Cloud,3673,458.23,Medium,ASB-Dynamic-CapsNet,Static,4.93,Delay-Sensitive,1.114,2969,116,0.992,Low,0.811,Cluster_812,No,0.8,0.509,89.3,No,-54,No,4.81,0.223,0.869,Host_2,Host_2,98.05,84.58,47.03,8192,1,20,98.05,73.67
JOB_813,01-01-2024 13:32,01-01-2024 13:32,19.97,6582,974,2.38,548,Social Media,552,245.34,High,FCFS,Static,3.24,CPU-Bound,0.726,797,38,0.82,Low,0.191,Cluster_813,Yes,0.96,0.638,72.92,No,177,Yes,3.73,0.8,0.885,Host_2,Host_4,63.94,91.01,78.63,16384,0,4,91.01,40.17
JOB_814,01-01-2024 13:33,01-01-2024 13:33,83.67,7158,3379,7.46,983,Enterprise DB,222,970.7,Medium,ASB-Dynamic-CapsNet,Dynamic,0.46,Delay-Sensitive,0.565,3388,20,0.681,Medium,0.641,Cluster_814,No,0.784,0.775,86.53,No,-9,No,0.81,0.143,1.26,Host_1,Host_4,77.29,25.7,19.9,8192,0,21.6,77.29,87.38
JOB_815,01-01-2024 13:34,01-01-2024 13:34,79.59,2761,3084,6.33,395,Cloud,936,569.99,Low,ASB-Dynamic-CapsNet,Dynamic,0.45,Memory-Intensive,1.287,3125,81,0.7,Medium,0.097,Cluster_815,Yes,0.76,0.721,72.73,Yes,-41,Yes,1.06,0.627,1.015,Host_2,Host_1,54.88,86,25.75,32768,0,24,86,8.43
JOB_816,01-01-2024 13:35,01-01-2024 13:35,51.51,4669,2278,2.46,94,Social Media,1467,139.67,Medium,Round Robin,Static,4.04,Memory-Intensive,0.806,2136,72,0.751,Low,0.425,Cluster_816,No,0.783,0.886,75.35,Yes,142,No,0.56,0.879,1.331,Host_4,Host_3,49.58,75.14,91.77,8192,0,21.7,91.77,56.99
JOB_817,01-01-2024 13:36,01-01-2024 13:36,57.3,4134,3907,1.88,717,Social Media,3582,412.03,Medium,Priority-Based,Static,1.18,Memory-Intensive,0.733,4001,69,0.775,Low,0.862,Cluster_817,Yes,0.912,0.874,76.74,No,-94,No,2.03,0.303,1.035,Host_2,Host_4,37.69,92.1,11.63,8192,0,8.8,92.1,50.46
JOB_818,01-01-2024 13:37,01-01-2024 13:37,41.92,6198,707,1.65,325,Enterprise DB,4418,336.04,High,Priority-Based,Dynamic,0.3,IO-Bound,1.409,940,119,0.625,Medium,0.166,Cluster_818,No,0.798,0.794,74.12,Yes,-233,No,1.47,0.17,1.024,Host_1,Host_4,56.77,39.21,32.45,16384,0,20.2,56.77,37.83
JOB_819,01-01-2024 13:38,01-01-2024 13:38,14.38,1008,734,6.46,252,Social Media,3479,221.95,High,Priority-Based,Dynamic,2.36,Delay-Sensitive,0.842,965,76,0.876,Low,0.492,Cluster_819,Yes,0.974,0.981,92.16,No,-231,No,2.05,0.894,1.014,Host_4,Host_1,17.6,33.34,16.11,16384,0,2.6,33.34,6.15
JOB_820,01-01-2024 13:39,01-01-2024 13:39,36.82,2879,4679,0.5,478,IoT,1459,934.11,Medium,FCFS,Dynamic,1.57,IO-Bound,1.46,4579,81,0.725,Low,0.623,Cluster_820,No,0.814,0.664,95.14,Yes,100,No,4.77,0.627,0.948,Host_3,Host_4,19.53,41.47,88.12,32768,0,18.6,88.12,8.79
JOB_821,01-01-2024 13:40,01-01-2024 13:40,74.23,3664,2827,0.67,889,Social Media,2973,882.11,Medium,FCFS,Static,2.94,IO-Bound,1.215,2903,88,0.851,High,0.23,Cluster_821,Yes,0.91,0.773,77.82,No,-76,Yes,2.77,0.984,1.028,Host_1,Host_3,88.11,13.5,72.35,16384,0,9,88.11,22.36
JOB_822,01-01-2024 13:41,01-01-2024 13:41,10.37,1187,1174,4.2,351,IoT,1960,207.16,Medium,Round Robin,Static,3,IO-Bound,1.248,1418,23,0.775,Low,0.565,Cluster_822,Yes,0.708,0.921,95.18,Yes,-244,Yes,4.81,0.346,1.326,Host_2,Host_4,18.19,75.14,13.12,16384,0,29.2,75.14,7.24
JOB_823,01-01-2024 13:42,01-01-2024 13:42,36.68,5252,2014,7.07,186,Social Media,310,358.63,High,Priority-Based,Static,3.41,Memory-Intensive,0.994,2056,37,0.918,High,0.013,Cluster_823,No,0.99,0.701,96.93,No,-42,Yes,4.73,0.909,1.292,Host_2,Host_3,75.48,65.9,76.91,8192,0,1,76.91,64.11
JOB_824,01-01-2024 13:43,01-01-2024 13:43,41.85,6138,688,7.1,139,Enterprise DB,3402,764.69,High,FCFS,Static,2.88,Memory-Intensive,1.448,755,32,0.672,Medium,0.994,Cluster_824,No,0.984,0.785,86.57,Yes,-67,No,3.34,0.793,1.425,Host_4,Host_1,65.44,12.52,50.91,32768,0,1.6,65.44,18.73
